시설년도,위치코드,시설구분1,시설구분2,쉼터명칭,도로명주소,지번주소,시설면적,이용가능인원,비고,경도,위도,선풍기보유대수,에어컨보유대수,야간운영여부,휴일운영여부,숙박가능여부,관리부서명,관리부서전화번호
2025,1162058500,특정계층이용시설,회원이용시설,인헌(아)경로당,서울특별시 관악구 낙성대로15길 66,서울특별시 관악구 봉천동 1725,31,4,,126.962555,37.468064,4,1,N,N,N,,02-879-5806
2025,1162058500,특정계층이용시설,회원이용시설,백설경로당,서울특별시 관악구 관악로6길 50,서울특별시 관악구 봉천동 1606-11,63,8,,126.953496,37.476247,3,3,N,N,N,,02-879-5806
2025,1162058500,특정계층이용시설,회원이용시설,덕진경로당,서울특별시 관악구 남부순환로234길 37,서울특별시 관악구 봉천동 1621-23,147,19,,126.956821,37.4777001,1,6,N,N,N,,02-879-5806
2025,1162058500,공공시설,공공청사,낙성대동주민센터,서울특별시 관악구 낙성대로4가길 5,서울특별시 관악구 봉천동 1624-24,318,50,,126.9584068,37.4763038,4,1,Y,Y,N,,02-879-5806
2025,1162052500,공공시설,복지?문화?체육시설,관악구장애인종합복지관,서울특별시 관악구 남부순환로 1914,서울특별시 관악구 봉천동 1660-4,64.22,7,,126.9618457,37.4774484,2,1,N,N,N,,02-879-5806
2025,1162059500,특정계층이용시설,회원이용시설,건영6차(아)경로당,서울특별시 관악구 관악로 133,서울특별시 관악구 봉천동 1701,151,19,,126.95196,37.47709,4,2,N,N,N,,02-879-5806
2025,1162059500,특정계층이용시설,회원이용시설,갑을(아)경로당,서울특별시 관악구 관악로5길 42,서울특별시 관악구 봉천동 1700,71,9,,126.952148,37.475132,2,1,N,N,N,,02-879-5806
2025,1162059500,특정계층이용시설,회원이용시설,서울대입구아이원(아)경로당,서울특별시 관악구 청룡길 78,서울특별시 관악구 봉천동 1560-61,141,18,,126.944879,37.478378,5,2,N,N,N,,02-879-5806
2025,1162059500,특정계층이용시설,회원이용시설,삼성(아)경로당,서울특별시 관악구 관악로 125,서울특별시 관악구 봉천동 1591-2,52,7,,126.952135,37.476128,2,2,N,N,N,,02-879-5806
2025,1162059500,특정계층이용시설,회원이용시설,일선경로당,서울특별시 관악구 쑥고개로26길 24,서울특별시 관악구 봉천동 1587-7,130,17,,126.9495272,37.4778233,8,2,N,N,N,,02-879-5806
2025,1162059500,특정계층이용시설,회원이용시설,송현경로당,서울특별시 관악구 장군봉1길 45-6 ,서울특별시 관악구 봉천동 927-22,199,25,,126.942473,37.481889,6,3,N,N,N,,02-879-5806
2025,1162059500,공공시설,공공청사,청룡동주민센터,서울특별시 관악구 쑥고개로 44,서울특별시 관악구 봉천동 1539-1,"1,441.00",41,,126.9416233,37.4791345,6,5,Y,Y,N,,02-879-5806
2025,1162060500,특정계층이용시설,회원이용시설,벽산블루밍(아)1단지경로당,서울특별시 관악구 은천로 93,서울특별시 관악구 봉천동 1718,137,17,,126.944852,37.489478,4,2,,,,,02-879-5806
2025,1162060500,특정계층이용시설,회원이용시설,두산(아)2단지경로당,서울특별시 관악구 봉천로 387,서울특별시 관악구 봉천동 1708,190,24,,126.942868,37.48455,5,3,,,,,02-879-5806
2025,1162060500,특정계층이용시설,회원이용시설,벽산블루밍(아)2단지경로당,서울특별시 관악구 은천로 93,서울특별시 관악구 봉천동 1718,137,17,,126.944799,37.489382,4,2,,,,,02-879-5806
2025,1162060500,특정계층이용시설,회원이용시설,두산(아)1단지경로당,서울특별시 관악구 봉천로 387,서울특별시 관악구 봉천동 1708,178,23,,126.942801,37.48455,5,3,,,,,02-879-5806
2025,1162060500,특정계층이용시설,회원이용시설,벽산블루밍3차(아)경로당,서울특별시 관악구 은천로15길 24,서울특별시 관악구 봉천동 1720,56,7,,126.944437,37.488413,2,2,,,,,02-879-5806
2025,1162060500,특정계층이용시설,회원이용시설,국지경로당,서울특별시 관악구 국회단지21길 14,서울특별시 관악구 봉천동 635-68,344,43,,126.941507,37.49026,4,3,N,N,N,,02-879-5806
2025,1162060500,특정계층이용시설,회원이용시설,은천경로당,서울특별시 관악구 봉천로27길 45,서울특별시 관악구 봉천동 936-6,111,14,,126.940835,37.485758,4,3,N,N,N,,02-879-5806
2025,1162060500,특정계층이용시설,회원이용시설,벽산블루밍(아)3단지경로당,서울특별시 관악구 양녕로 117,서울특별시 관악구 봉천동 1718-1,137,17,,126.9426935,37.4920548,2,2,,,,,02-879-5806
2025,1162060500,특정계층이용시설,회원이용시설,두산(아)임대3단지경로당,서울특별시 관악구 양녕로 31,서울특별시 관악구 봉천동 1708-2,99,13,,126.945793,37.485155,4,2,,,,,02-879-5806
2025,1162060500,특정계층이용시설,회원이용시설,국사봉경로당,서울특별시 관악구 은천로15길 13-2 ,서울특별시 관악구 봉천동 622-70,202,26,,126.943705,37.487504,16,3,N,N,N,,02-879-5806
2025,1162060500,공공시설,공공청사,은천동주민센터,서울특별시 관악구 봉천로33나길 30,서울특별시 관악구 봉천동 905-29,48,35,,126.9424147,37.4853115,1,1,Y,Y,N,,02-879-5806
2025,1162061500,특정계층이용시설,회원이용시설,신봉(아)경로당,서울특별시 관악구 양녕로6나길 18,서울특별시 관악구 봉천동 1705,55,7,,126.949602,37.484922,1,2,N,N,N,,02-879-5806
2025,1162061500,특정계층이용시설,회원이용시설,중앙경로당,서울특별시 관악구 은천로26길 14,서울특별시 관악구 봉천동 457-208,199.54,25,,126.9504127,37.4859292,4,3,N,N,N,,02-879-5806
2025,1162061500,특정계층이용시설,회원이용시설,장수경로당,서울특별시 관악구 양녕로6다길 11-4 ,서울특별시 관악구 봉천동 1512-9,94,12,,126.949368,37.484464,5,3,N,N,N,,02-879-5806
2025,1162061500,공공시설,공공청사,중앙동주민센터,서울특별시 관악구 양녕로6다길 7,서울특별시 관악구 봉천동 1512-7,704.47,14,,126.9497545,37.4841932,4,2,Y,Y,N,,02-879-5806
2025,1162061500,공공시설,복지?문화?체육시설,중앙사회복지관,서울특별시 관악구 봉천로41길 33,서울특별시 관악구 봉천동 890-7,66,17,,126.948071,37.4843604,2,1,N,Y,N,,02-879-5806
2025,1162062500,특정계층이용시설,회원이용시설,반석푸른숲경로당,서울특별시 관악구 인헌16다길 14,서울특별시 관악구 봉천동 1723,41,5,,126.965834,37.468659,1,1,N,N,N,,02-879-5806
2025,1162062500,특정계층이용시설,회원이용시설,인헌경로당,서울특별시 관악구 낙성대역3길 6-6 ,서울특별시 관악구 봉천동 1709-5,200,25,,126.9618197,37.4758529,3,2,N,N,N,,02-879-5806
2025,1162062500,특정계층이용시설,회원이용시설,덕양경로당,서울특별시 관악구 인헌4길 20,서울특별시 관악구 봉천동 1637-13,400,50,,126.965907,37.474825,7,4,N,N,N,,02-879-5806
2025,1162062500,특정계층이용시설,회원이용시설,밤골경로당,서울특별시 관악구 인헌3가길 8,서울특별시 관악구 봉천동 1642-4,98,13,,126.967356,37.4739,4,2,N,N,N,,02-879-5806
2025,1162062500,공공시설,공공청사,인헌동주민센터,서울특별시 관악구 남부순환로246가길 20,서울특별시 관악구 봉천동 1635-40,500,28,,126.965331,37.475118,4,4,Y,Y,N,,02-879-5806
2025,1162063000,특정계층이용시설,회원이용시설,구립예촌경로당,서울특별시 관악구 남현길 41,서울특별시 관악구 남현동 1083-1,198,25,,126.9768906,37.4745367,3,6,N,N,N,,02-879-5806
2025,1162063000,특정계층이용시설,회원이용시설,관수경로당,서울특별시 관악구 승방3나길 14,서울특별시 관악구 남현동 602-196,63,8,,126.98054,37.47288,2,2,N,N,N,,02-879-5806
2025,1162063000,공공시설,공공청사,남현동주민센터,서울특별시 관악구 남현1가길 29,서울특별시 관악구 남현동 1086-1,172,20,,126.9778753,37.4746879,0,1,Y,Y,N,,02-879-5806
2025,1162064500,특정계층이용시설,회원이용시설,신본경로당,서울특별시 관악구 남부순환로200다길 7,서울특별시 관악구 신림동 1510-6,353,44,,126.9364927,37.4825952,2,5,N,N,N,,02-879-5806
2025,1162064500,특정계층이용시설,회원이용시설,서원경로당,서울특별시 관악구 서원3길 10,서울특별시 관악구 신림동 409-26,238,30,,126.933228,37.476832,3,6,N,N,N,,02-879-5806
2025,1162064500,특정계층이용시설,회원이용시설,신관경로당,서울특별시 관악구 신림로48길 25,서울특별시 관악구 신림동 91-50,396,50,,126.933451,37.479402,0,4,N,N,N,,02-879-5806
2025,1162064500,공공시설,공공청사,서원동주민센터,서울특별시 관악구 신림로 282,서울특별시 관악구 신림동 1641-65,"1,311.00",43,,126.9312704,37.4797827,4,3,Y,Y,N,,02-879-5806
2025,1162065500,특정계층이용시설,회원이용시설,동부(아)경로당,서울특별시 관악구 신원로 26,서울특별시 관악구 신림동 1695,84,11,,126.929185,37.480546,3,1,N,N,N,,02-879-5806
2025,1162065500,특정계층이용시설,회원이용시설,신일경로당,서울특별시 관악구 문성로32길 18,서울특별시 관악구 신림동 1630-30,362,46,,126.9286988,37.4785019,4,2,N,N,N,,02-879-5806
2025,1162065500,특정계층이용시설,회원이용시설,신원경로당,서울특별시 관악구 남부순환로170길 6,서울특별시 관악구 신림동 1581-6,254,32,,126.924382,37.48269,4,2,N,N,N,,02-879-5806
2025,1162066500,특정계층이용시설,회원이용시설,신림현대(아)경로당,서울특별시 관악구 신림로29길 8,서울특별시 관악구 신림동 1694,298,37,,126.932457,37.475122,4,3,N,N,N,,02-879-5806
2025,1162066500,특정계층이용시설,회원이용시설,서림경로당,서울특별시 관악구 서림3길 47,서울특별시 관악구 신림동 103-141,52,7,,126.9406227,37.472323,1,2,N,N,N,,02-879-5806
2025,1162066500,특정계층이용시설,회원이용시설,행복경로당,서울특별시 관악구 신림로36길 12-10 ,서울특별시 관악구 신림동 94-115,202.56,26,,126.9379322,37.4756227,3,3,N,N,N,,02-879-5806
2025,1162066500,공공시설,공공청사,서림동주민센터,서울특별시 관악구 신림로29길 6,서울특별시 관악구 신림동 1694-7,780,23,,126.9349893,37.4749906,4,4,Y,Y,N,,02-879-5806
2025,1162068500,특정계층이용시설,회원이용시설,신림우방(아)경로당,서울특별시 관악구 관천로27길 2,서울특별시 관악구 신림동 1715,109,14,,126.918799,37.488931,3,2,N,N,N,,02-879-5806
2025,1162068500,특정계층이용시설,회원이용시설,구립어울림경로당,서울특별시 관악구 남부순환로149길 34-2 ,서울특별시 관악구 신림동 524-14,224,28,,126.9154943,37.4835879,2,4,N,N,N,,02-879-5806
2025,1162068500,특정계층이용시설,회원이용시설,신사경로당,서울특별시 관악구 조원로 151-1 ,서울특별시 관악구 신림동 480-21,695,87,,126.9191148,37.4859096,3,4,N,N,N,,02-879-5806
2025,1162068500,공공시설,공공청사,신사동주민센터,서울특별시 관악구 조원로 142,서울특별시 관악구 신림동 492-4,196,38,,126.9181,37.4855,4,1,Y,Y,N,,02-879-5806
2025,1162069500,특정계층이용시설,회원이용시설,보라매갑을(아)경로당,서울특별시 관악구 관천로24길 3,서울특별시 관악구 신림동 1718,52,7,,126.9219,37.489136,3,1,N,N,N,,02-879-5806
2025,1162069500,특정계층이용시설,회원이용시설,새들경로당,서울특별시 관악구 관천로20길 43,서울특별시 관악구 신림동 1451-8,74.88,10,,126.9250784,37.4884242,5,3,N,N,N,,02-879-5806
2025,1162069500,특정계층이용시설,회원이용시설,색동경로당,서울특별시 관악구 신림로70길 74,서울특별시 관악구 신림동 1418-1,86,11,,126.9326888,37.4865046,1,2,N,N,N,,02-879-5806
2025,1162071500,특정계층이용시설,회원이용시설,휴먼시아(아)5경로당,서울특별시 관악구 난곡로 55,서울특별시 관악구 신림동 1735,70,9,,126.918659,37.45824,2,1,N,N,N,,02-879-5806
2025,1162071500,특정계층이용시설,회원이용시설,휴먼시아(아)2경로당,서울특별시 관악구 난곡로 55,서울특별시 관악구 신림동 1735,73,9,,126.92191,37.460165,2,1,N,N,N,,02-879-5806
2025,1162064500,특정계층이용시설,회원이용시설,난향경로당,서울특별시 관악구 난곡로9길 29-2 ,서울특별시 관악구 신림동 678-4,97,12,,126.9181334,37.4640432,4,2,N,N,N,,02-879-5806
2025,1162071500,특정계층이용시설,회원이용시설,국회단지경로당,서울특별시 관악구 난향9길 59-1 ,서울특별시 관악구 신림동 675-330,206,26,,126.91497,37.460303,4,2,N,N,N,,02-879-5806
2025,1162071500,특정계층이용시설,회원이용시설,신림SH빌(아)경로당,서울특별시 관악구 난곡로 80,서울특별시 관악구 신림동 1736-1,64,8,,126.919834,37.46242,2,2,N,N,N,,02-879-5806
2025,1162071500,공공시설,공공청사,난향동주민센터,서울특별시 관악구 난곡로 67,서울특별시 관악구 신림동 1735-5,697.9,56,,126.9188341,37.4615201,2,3,Y,Y,N,,02-879-5806
2025,1162071500,공공시설,복지?문화?체육시설,신림종합사회복지관,서울특별시 관악구 난곡로 110,서울특별시 관악구 신림동 664,400,50,,126.9198616,37.464836,6,6,N,Y,N,,02-879-5806
2025,1162072500,특정계층이용시설,회원이용시설,신도브래뉴(아)경로당,서울특별시 관악구 조원로16길 12,서울특별시 관악구 신림동 1723,112,14,,126.910774,37.483355,3,2,N,N,N,,02-879-5806
2025,1162072500,특정계층이용시설,회원이용시설,구립강남경로당,서울특별시 관악구 조원로4길 24,서울특별시 관악구 신림동 1657-3,191.73,24,,126.9047018,37.4823368,5,3,N,N,N,,02-879-5806
2025,1162072500,특정계층이용시설,회원이용시설,조원경로당,서울특별시 관악구 조원로 48,서울특별시 관악구 신림동 560-6,93,12,,126.907749,37.483492,0,3,N,N,N,,02-879-5806
2025,1162072500,공공시설,공공청사,조원동주민센터,서울특별시 관악구 조원로12길 25,서울특별시 관악구 신림동 568-27,"2,668.93",29,,126.9078078,37.4825884,4,4,Y,Y,N,,02-879-5806
2025,1162073500,특정계층이용시설,회원이용시설,구립대학경로당,서울특별시 관악구 대학12길 16,서울특별시 관악구 신림동 253-13,96,12,,126.9369878,37.466638,4,5,N,N,N,,02-879-5806
2025,1162073500,공공시설,공공청사,대학동주민센터,서울특별시 관악구 신림로 111,서울특별시 관악구 신림동 1516,"1,184.00",35,,126.936964,37.470602,3,1,Y,Y,N,,02-879-5806
2025,1162074500,특정계층이용시설,회원이용시설,태흥(아)경로당,서울특별시 관악구 호암로 541,서울특별시 관악구 신림동 1698,49,6,,126.931009,37.466062,1,1,N,N,N,,02-879-5806
2025,1162074500,특정계층이용시설,회원이용시설,국제산장(아)경로당,서울특별시 관악구 호암로 417,서울특별시 관악구 신림동 1693,109,14,,126.928037,37.460816,3,1,N,N,N,,02-879-5806
2025,1162074500,특정계층이용시설,회원이용시설,삼성산주공(아)경로당,서울특별시 관악구 호암로 399,서울특별시 관악구 신림동 1714,179,23,,126.926031,37.462468,5,2,N,N,N,,02-879-5806
